492	7 5.29963 2.59966 2 8 17.2318 2.44194 2 27 9.15579 2.44239 2 29 0.116757 1.32508 2 32 5.12 1.76186 2 33 10.0677 1.98945 2 37 16.2864 0.950944 2 39 3.04187 2.51381 2 41 15.5059 1.52317 2 61 6.98981 1.34364 2 62 9.28198 1.44059 2 81 11.6054 0.77902 2 84 1.81849 1.78304 2 98 3.00408 1.1874 2 100 3.87712 2.64148 2 111 14.8656 1.86709 2 123 13.1741 1.45169 2 125 4.04244 1.61008 2 135 3.38687 1.78643 2 136 7.06566 2.28111 2 143 12.3094 1.76448 2 144 18.5882 1.43665 2 148 0.247013 2.46062 2 155 6.12885 1.86003 2 158 10.5152 1.27145 2 160 18.0232 1.83265 2 164 0.897183 1.5982 2 175 8.15721 2.36501 2 178 8.20769 1.45205 2 187 12.9391 2.29869 2 188 16.3889 2.11968 2 200 16.8629 1.59588 2 210 7.51838 1.75529 2 260 1.69853 2.71867 2 
504	7 6.74 3.26066 2 8 16.8361 1.35136 2 27 11.6118 1.27687 2 29 1.70085 1.37626 2 32 5.66916 2.53245 2 33 11.0495 1.48064 2 37 18.8358 1.24693 2 39 3.70944 2.18326 2 41 17.8775 1.36295 2 61 7.20019 1.50384 2 62 8.11926 1.65382 2 81 12.3584 1.95885 2 84 2.77621 1.80421 2 98 0.781317 1.87611 2 100 5.39275 1.28753 2 111 16.041 2.3208 2 123 15.0358 1.57776 2 125 4.18632 1.69403 2 135 3.48447 1.29008 2 136 9.33313 2.24651 2 143 12.896 1.14503 2 148 0.0284358 1.5392 2 155 6.29229 1.44499 2 158 14.1416 1.17749 2 164 3.64152 3.28435 2 175 9.14792 1.39445 2 178 10.0578 1.51175 2 187 13.5462 2.22727 2 188 16.1074 1.61133 2 200 18.6629 2.17836 2 210 6.97098 2.48456 2 260 1.81414 2.3339 2 
516	7 7.69012 1.40281 2 8 17.0614 1.37182 2 27 10.4153 1.57553 2 29 2.80657 2.10438 2 32 5.77218 3.09861 2 33 12.4535 1.24859 2 39 3.66872 2.41093 2 61 6.82746 2.00875 2 62 6.79199 1.02876 2 81 12.2358 2.14293 2 84 3.34754 1.60003 2 98 0.434405 2.25284 2 100 4.23922 1.53045 2 111 18.5818 1.33912 2 123 15.2564 1.30747 2 125 5.02426 2.19321 2 135 1.91068 2.51323 2 136 11.4938 1.48664 2 143 14.4172 1.71099 2 148 2.18189 1.18293 2 155 5.38206 1.41952 2 158 14.9571 2.57069 2 164 1.28228 1.54753 2 175 9.21032 2.53752 2 178 9.50393 1.56976 2 187 13.6729 0.990424 2 188 16.2155 1.33747 2 210 6.11268 1.71241 2 260 0.393679 1.4347 2 
528	7 8.30715 3.07764 2 8 16.7389 2.10867 2 27 10.364 2.51022 2 29 3.52844 2.97562 2 32 6.18976 1.7275 2 33 12.621 1.43224 2 39 1.86874 2.43166 2 61 7.96605 1.5959 2 62 8.80744 1.59706 2 81 11.6512 1.21673 2 84 7.15579 1.63531 2 98 0.222011 1.46498 2 100 5.23108 1.99155 2 123 15.5422 0.415462 2 125 4.53585 1.4222 2 135 5.55134 1.12164 2 136 14.4056 1.68515 2 143 14.7109 1.04683 2 148 3.13277 1.56349 2 155 7.76265 2.36974 2 158 13.6138 1.56112 2 164 2.10136 1.61259 2 175 10.8215 1.64993 2 178 9.54429 1.92138 2 187 15.5373 1.76051 2 188 16.306 1.29386 2 210 9.97437 1.22553 2 260 1.45275 0.777638 2 
540	7 6.23579 1.80436 2 27 9.38859 1.63136 2 29 3.21331 2.15016 2 32 5.3102 2.19278 2 33 12.6784 2.40116 2 39 2.36142 1.36251 2 61 5.40239 1.32059 2 62 13.0523 1.50799 2 81 11.717 1.59198 2 84 7.00599 1.56114 2 98 1.44004 1.07831 2 100 4.13075 2.18552 2 123 16.0584 1.49185 2 125 3.51784 1.36742 2 135 4.37373 1.43594 2 136 13.5686 2.28414 2 143 14.9639 1.64065 2 148 3.43222 0.644349 2 155 6.70254 2.52804 2 158 14.0816 1.44607 2 164 1.7286 2.0755 2 175 10.6396 1.53197 2 178 8.07228 1.51358 2 187 17.1877 2.05516 2 188 16.7785 1.09658 2 210 8.83107 2.31292 2 260 0.695429 1.5286 2 
552	7 8.59406 2.32637 2 27 9.52101 2.21423 2 29 3.16697 1.18188 2 32 5.99168 1.32108 2 33 15.425 2.71723 2 39 3.66249 2.18152 2 61 6.78953 1.85987 2 62 12.4414 1.69841 2 81 11.4151 1.66885 2 84 8.38333 1.41316 2 98 2.28962 1.69283 2 100 4.04909 1.53679 2 123 16.1964 2.12106 2 125 5.16819 1.47952 2 135 7.63083 1.50523 2 136 13.5649 1.49159 2 143 15.3506 1.56596 2 148 6.9293 1.04643 2 155 8.91454 3.2421 2 158 14.3786 1.80035 2 164 1.11189 1.50983 2 175 9.35431 1.54961 2 178 7.66559 2.28935 2 187 16.7946 1.45603 2 188 17.9589 1.63023 2 210 10.5521 1.45677 2 260 0.316357 1.43412 2 
564	7 6.51219 2.18459 2 27 8.76033 1.78274 2 29 4.35412 2.26029 2 32 5.16523 1.74006 2 33 17.689 1.46471 2 39 2.22052 1.90607 2 61 6.06385 1.35559 2 62 16.4865 1.52502 2 81 11.6462 1.57106 2 84 9.63065 1.53301 2 98 1.38408 1.29345 2 100 3.44914 1.45585 2 123 17.3239 2.34617 2 125 4.1978 1.438 2 135 8.8139 2.75524 2 136 14.5671 1.57771 2 143 15.562 1.34614 2 148 7.05552 1.03611 2 155 10.7025 1.42327 2 158 12.728 1.4107 2 164 1.11089 2.33708 2 175 7.94476 2.26554 2 178 7.76352 1.43501 2 210 11.5511 2.41304 2 260 0.659152 1.61344 2 
576	7 6.87992 1.52539 2 27 6.5895 2.41094 2 29 2.15701 2.61051 2 32 4.87379 1.64905 2 33 16.7743 1.46747 2 39 1.79091 1.82608 2 61 6.03809 1.47945 2 62 15.3108 1.66297 2 81 11.4981 1.53549 2 84 7.70189 1.29845 2 98 0.820957 1.45333 2 100 2.56824 1.53556 2 123 18.2549 2.80247 2 125 3.53657 1.24182 2 135 10.6738 1.28711 2 136 12.5262 1.95838 2 143 14.7164 1.32499 2 148 9.41035 2.37256 2 155 9.8487 1.6202 2 158 11.4831 2.69923 2 164 1.53383 0.905152 2 175 8.61802 2.02406 2 178 10.5603 2.30801 2 210 10.4797 3.11798 2 260 0.00989525 1.42332 2 
588	7 8.05119 1.6528 2 27 5.85135 1.45295 2 29 2.55367 1.11691 2 32 2.87737 2.76106 2 33 18.0049 1.06548 2 39 2.22893 1.93717 2 61 4.30989 1.65595 2 62 15.2134 2.36209 2 81 12.7751 2.16719 2 84 8.81641 2.22614 2 98 1.22738 2.2536 2 100 5.22197 2.0745 2 123 18.6801 1.79053 2 125 3.38035 1.32065 2 135 12.7845 1.07805 2 136 14.777 1.40797 2 143 16.9923 1.54521 2 148 9.08212 1.50797 2 155 10.4325 1.56835 2 158 15.9141 1.42202 2 164 1.72811 1.1671 2 175 6.61982 1.7263 2 178 13.7826 1.54211 2 210 11.9254 1.41907 2 260 0.665724 1.26993 2 
600	7 7.82852 1.46498 2 27 4.11056 2.21563 2 29 5.1456 2.62843 2 32 3.52534 1.51002 2 39 2.2306 1.46963 2 61 5.62055 1.8773 2 81 17.0867 1.17928 2 84 9.85734 1.55106 2 98 1.93603 2.51761 2 100 6.63712 1.72957 2 125 4.83263 1.52548 2 135 13.2262 1.73839 2 136 14.3296 1.59846 2 148 10.635 1.12897 2 155 10.9513 2.05755 2 158 17.2361 2.11066 2 164 1.16515 1.74182 2 175 6.30082 1.02365 2 178 15.438 1.82706 2 210 11.971 1.85272 2 260 0.159736 1.60741 2 
